gene_id,gene_name,S231145,S231288,S231447,S231491,S231603,VN_0005,VN_0007,VN_0012,VN_0085,VN_0188,VN_0413,VN_0812,VN_0822
ENSG00000277531.1,LLNLF-187D8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277532.1,CTD-2319I12.9,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277533.1,MIR8077,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277534.1,RP11-9E17.1,16,26,20,40,12,39,16,21,26,9,11,33,17
ENSG00000277535.1,RP13-347D8.7,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277536.1,AUXG01000515.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277537.1,AC019058.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277539.1,RP11-298C2.1,0,0,2,3,0,3,0,0,0,2,1,2,1
ENSG00000277541.1,ZNF630-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277542.1,HOXB13-AS1_2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277543.1,RP11-452L6.8,0,0,0,2,0,0,0,0,0,0,0,0,0
ENSG00000277544.1,RP11-746P2.6,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277545.1,RP11-73M11.3,7,4,6,5,3,16,2,1,5,3,6,4,7
ENSG00000277547.1,MIR6751,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277548.1,RP11-139H15.6,11,13,4,11,8,7,4,2,8,3,4,10,6
ENSG00000277549.1,RP11-359P14.3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277550.1,RP5-1057B20.3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277553.1,HOTTIP_4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277555.1,UPF3BP4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277556.1,OR13C5,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277558.1,RP3-468O1.6,7,14,26,8,16,11,17,14,1,8,7,12,6
ENSG00000277559.1,RP11-434E6.4,3,0,2,1,1,0,0,0,0,0,0,0,1
ENSG00000277561.4,GOLGA8IP,1,3.421,1.037,1,1.036,1.126,0,0,0,1,0,1.006,2.015
ENSG00000277562.1,CTD-2525I3.8,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277563.1,PRINS,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277565.1,DLEU2_4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277566.1,RP11-545P7.9,6,7,4,7,4,15,5,5,3,0,3,6,7
ENSG00000277568.1,uc_338,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277569.1,MIR6134,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277572.1,pRNA,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277573.1,AC245407.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277575.1,RP11-292B8.2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277576.1,RP11-157E21.3,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277577.1,Xist_exon4,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277578.1,Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277579.1,CTC-268N12.3,0,0,0,0,0,1,0,0,0,0,1,1,0
ENSG00000277581.1,RP4-616B8.6,4,4,8,1,6,2,1,7,0,1,1,0,2
ENSG00000277582.1,RN7SL428P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277583.1,ST7-AS1_2,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277586.1,NEFL,140,24,19,39,113,6,29,6,42,8,15,15,1
ENSG00000277587.1,CTD-3116E22.8,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277588.1,MIR6806,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277589.1,RP11-333J10.3,8,7,9,11,7,10,11,15,3,8,9,9,6
ENSG00000277590.1,MIR7845,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277591.1,RN7SL575P,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277592.1,Metazoa_SRP,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277593.1,AL024509.1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000277595.1,RP11-946P6.6,9,12,38,25,26,18,29,14,4,9,45,16,44
ENSG00000277597.1,RP11-961A15.3,0,2,0,1,0,3,0,0,0,0,0,0,0
